ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,MONTHS_BALANCE,APPROVED,Work_Time,AGE
5089541,1,0,1,0,180000.0,0,0,0,0,1,1,1,0,3,2.0,-4,1,15,50
5089546,1,1,1,1,135000.0,0,1,3,0,1,0,1,0,7,2.0,-4,1,5,35
5089547,1,1,1,1,135000.0,0,1,3,0,1,0,1,0,7,2.0,-4,1,5,35
5089552,1,1,1,1,135000.0,0,1,3,0,1,0,1,0,7,2.0,-4,1,5,35
5090689,1,1,1,1,135000.0,0,1,3,0,1,0,1,0,7,2.0,-4,1,5,35
5089556,1,0,1,0,157500.0,0,2,1,0,1,1,0,0,9,1.0,-4,1,8,31
5089561,1,0,1,0,157500.0,0,2,1,0,1,1,0,0,9,1.0,-4,1,8,31
5089562,1,0,1,0,157500.0,0,2,1,0,1,1,0,0,9,1.0,-4,1,8,31
5089563,1,0,1,0,157500.0,0,2,1,0,1,1,0,0,9,1.0,-4,1,8,31
5089564,1,1,1,0,202500.0,1,1,0,0,1,1,0,0,1,2.0,-4,1,7,30
5089565,1,1,1,0,202500.0,1,1,0,0,1,1,0,0,1,2.0,-4,1,7,30
5089566,1,1,1,0,202500.0,1,1,0,0,1,1,0,0,1,2.0,-4,1,7,30
5089569,1,1,1,0,202500.0,1,1,0,0,1,1,0,0,1,2.0,-4,1,7,30
5089570,1,1,1,0,202500.0,1,1,0,0,1,1,0,0,1,2.0,-4,1,7,30
5089572,1,1,1,0,202500.0,1,1,0,0,1,1,0,0,1,2.0,-4,1,7,30
5089573,1,1,1,0,202500.0,1,1,0,0,1,1,0,0,1,2.0,-4,1,7,30
5089574,1,1,1,0,202500.0,1,1,0,0,1,1,0,0,1,2.0,-4,1,7,30
5089575,1,1,1,0,202500.0,1,1,0,0,1,1,0,0,1,2.0,-4,1,7,30
5089577,1,1,1,0,202500.0,1,1,0,0,1,1,0,0,1,2.0,-4,1,7,30
5089578,1,0,1,0,112500.0,2,0,0,0,1,1,1,0,4,2.0,-4,1,1,31
5089579,1,0,1,0,112500.0,2,0,0,0,1,1,1,0,4,2.0,-4,1,1,31
5089585,0,1,1,0,90000.0,0,0,1,3,1,0,0,0,3,1.0,-4,1,2,24
5089591,0,1,1,0,157500.0,0,0,0,0,1,1,0,0,6,2.0,-4,1,4,35
5089597,1,0,1,2,112500.0,0,0,0,0,1,1,1,0,8,4.0,-4,1,4,32
5089598,1,0,1,2,112500.0,0,0,0,0,1,1,1,0,8,4.0,-4,1,4,32
5089603,1,0,1,2,112500.0,0,0,0,0,1,1,1,0,8,4.0,-4,1,4,32
5089605,1,1,1,0,112500.0,1,0,0,0,1,1,1,0,1,2.0,-4,1,4,41
5089606,1,1,1,0,112500.0,1,0,0,0,1,1,1,0,1,2.0,-4,1,4,41
5089607,1,1,1,0,112500.0,1,0,0,0,1,1,1,0,1,2.0,-4,1,4,41
5089618,1,0,1,0,247500.0,0,1,0,0,1,1,0,0,3,2.0,-4,1,4,43
5089619,1,0,1,0,247500.0,0,1,0,0,1,1,0,0,3,2.0,-4,1,4,43
5089620,1,0,1,0,247500.0,0,1,0,0,1,1,0,0,3,2.0,-4,1,4,43
5089621,1,0,1,0,247500.0,0,1,0,0,1,1,0,0,3,2.0,-4,1,4,43
5089623,1,1,1,0,315000.0,1,1,0,0,1,1,1,1,1,2.0,-4,1,0,44
5089624,1,1,1,0,315000.0,1,1,0,0,1,1,1,1,1,2.0,-4,1,0,44
5089625,1,1,1,0,315000.0,1,1,0,0,1,1,1,1,1,2.0,-4,1,0,44
5089628,1,1,1,0,315000.0,1,1,0,0,1,1,1,1,1,2.0,-4,1,0,44
5089629,1,1,1,0,315000.0,1,1,0,0,1,1,1,1,1,2.0,-4,1,0,44
5089631,1,1,1,0,315000.0,1,1,0,0,1,1,1,1,1,2.0,-4,1,0,44
5089635,1,1,1,0,315000.0,1,1,0,0,1,1,1,1,1,2.0,-4,1,0,44
5090696,1,1,1,0,315000.0,1,1,0,0,1,1,1,1,1,2.0,-4,1,0,44
5089638,0,1,1,1,157500.0,0,1,3,3,1,1,1,0,3,2.0,-4,0,3,29
5089639,0,1,1,1,157500.0,0,1,3,3,1,1,1,0,3,2.0,-4,1,3,29
5089640,0,1,1,1,157500.0,0,1,3,3,1,1,1,0,3,2.0,-4,1,3,29
5089642,0,1,1,1,157500.0,0,1,3,3,1,1,1,0,3,2.0,-4,1,3,29
5089643,0,1,1,1,157500.0,0,1,3,3,1,1,1,0,3,2.0,-4,1,3,29
5089646,0,1,1,1,157500.0,0,1,3,3,1,1,1,0,3,2.0,-4,1,3,29
5089650,1,1,1,0,99000.0,1,0,1,0,1,1,0,0,1,1.0,-4,1,1,44
5089653,1,1,1,0,99000.0,1,0,1,0,1,1,0,0,1,1.0,-4,1,1,44
5089654,1,1,1,0,99000.0,1,0,1,0,1,1,0,0,1,1.0,-4,1,1,44
5089655,1,1,1,0,99000.0,1,0,1,0,1,1,0,0,1,1.0,-4,1,1,44
5089658,1,1,1,0,99000.0,1,0,1,0,1,1,0,0,1,1.0,-4,1,1,44
5089659,1,1,1,0,99000.0,1,0,1,0,1,1,0,0,1,1.0,-4,1,1,44
5089661,1,1,1,0,99000.0,1,0,1,0,1,1,0,0,1,1.0,-4,1,1,44
5089662,1,1,1,0,99000.0,1,0,1,0,1,1,0,0,1,1.0,-4,1,1,44
5089663,1,1,1,0,99000.0,1,0,1,0,1,1,0,0,1,1.0,-4,1,1,44
5089664,1,1,1,0,99000.0,1,0,1,0,1,1,0,0,1,1.0,-4,1,1,44
5089671,0,0,1,0,180000.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,2,26
5089673,1,0,1,2,90000.0,0,0,0,0,1,1,1,0,10,4.0,-4,1,10,35
5089674,1,0,1,2,90000.0,0,0,0,0,1,1,1,0,10,4.0,-4,1,10,35
5089675,1,0,1,2,90000.0,0,0,0,0,1,1,1,0,10,4.0,-4,1,10,35
5089676,1,0,1,2,90000.0,0,0,0,0,1,1,1,0,10,4.0,-4,1,10,35
5090712,1,0,1,2,90000.0,0,0,0,0,1,1,1,0,10,4.0,-4,1,10,35
5090713,1,0,1,2,90000.0,0,0,0,0,1,1,1,0,10,4.0,-4,1,10,35
5089677,1,1,1,0,261000.0,1,2,0,0,1,1,0,0,1,2.0,-4,1,2,27
5089678,1,1,1,0,261000.0,1,2,0,0,1,1,0,0,1,2.0,-4,1,2,27
5089679,1,1,1,0,261000.0,1,2,0,0,1,1,0,0,1,2.0,-4,1,2,27
5089680,1,1,1,0,261000.0,1,2,0,0,1,1,0,0,1,2.0,-4,1,2,27
5089683,0,0,1,0,144000.0,0,0,0,0,1,1,0,0,6,2.0,-4,1,1,40
5090714,0,0,1,0,144000.0,0,0,0,0,1,1,0,0,6,2.0,-4,1,1,40
5089688,1,1,1,0,67500.0,0,0,2,0,1,0,0,0,11,2.0,-4,1,0,42
5089689,1,1,1,0,67500.0,0,0,2,0,1,0,0,0,11,2.0,-4,1,0,42
5089694,1,1,1,0,67500.0,0,0,2,0,1,0,0,0,11,2.0,-4,1,0,42
5089695,1,1,1,0,67500.0,0,0,2,0,1,0,0,0,11,2.0,-4,1,0,42
5089702,0,1,1,0,157500.0,1,0,2,2,1,1,0,0,1,2.0,-4,1,6,40
5089703,0,1,1,0,157500.0,1,0,2,2,1,1,0,0,1,2.0,-4,1,6,40
5089709,0,1,1,0,130500.0,0,0,1,3,1,0,0,0,3,1.0,-4,1,9,32
5089710,0,1,1,0,130500.0,0,0,1,3,1,0,0,0,3,1.0,-4,1,9,32
5089722,1,1,1,0,315000.0,1,0,3,0,1,1,1,1,1,1.0,-4,1,8,48
5089724,1,1,1,0,234000.0,0,0,4,0,1,1,0,0,3,1.0,-4,1,28,60
5090719,1,1,1,0,234000.0,0,0,4,0,1,1,0,0,3,1.0,-4,1,28,60
5089733,1,0,1,0,135000.0,0,0,0,0,1,1,1,0,5,2.0,-4,1,18,52
5089739,1,0,1,0,135000.0,0,0,0,0,1,1,1,0,5,2.0,-4,1,18,52
5089741,1,0,1,0,135000.0,0,0,0,0,1,1,1,0,5,2.0,-4,1,18,52
5089742,1,0,1,0,135000.0,0,0,0,0,1,1,1,0,5,2.0,-4,1,18,52
5089743,1,0,1,0,135000.0,0,0,0,0,1,1,1,0,5,2.0,-4,1,18,52
5089754,0,1,1,1,99000.0,0,0,1,0,1,0,0,0,3,2.0,-4,1,14,48
5089755,1,1,1,0,58500.0,0,0,0,0,1,0,1,0,0,2.0,-4,1,1,37
5089756,1,1,1,0,58500.0,0,0,0,0,1,0,1,0,0,2.0,-4,1,1,37
5089757,1,1,1,0,58500.0,0,0,0,0,1,0,1,0,0,2.0,-4,1,1,37
5089760,0,0,0,0,180000.0,2,1,1,0,1,0,0,1,4,1.0,-4,1,2,22
5089761,0,0,0,0,180000.0,2,1,1,0,1,0,0,1,4,1.0,-4,1,2,22
5089762,0,0,0,2,225000.0,0,0,0,0,1,1,0,0,3,4.0,-4,1,6,29
5089764,0,0,0,2,225000.0,0,0,0,0,1,1,0,0,3,4.0,-4,1,6,29
5089765,0,0,0,2,225000.0,0,0,0,0,1,1,0,0,3,4.0,-4,1,6,29
5089766,0,0,0,2,225000.0,0,0,0,0,1,1,0,0,3,4.0,-4,1,6,29
5089767,0,0,0,2,225000.0,0,0,0,0,1,1,0,0,3,4.0,-4,1,6,29
5089768,0,0,0,2,225000.0,0,0,0,0,1,1,0,0,3,4.0,-4,1,6,29
5089769,0,0,0,2,225000.0,0,0,0,0,1,1,0,0,3,4.0,-4,1,6,29
5089770,0,0,0,2,225000.0,0,0,0,0,1,1,0,0,3,4.0,-4,1,6,29
5089771,0,0,0,2,225000.0,0,0,0,0,1,1,0,0,3,4.0,-4,1,6,29
5089772,0,0,0,2,225000.0,0,0,0,0,1,1,0,0,3,4.0,-4,1,6,29
5089777,0,0,0,0,247500.0,0,0,0,0,1,1,0,0,3,2.0,-4,1,20,39
5089778,0,0,0,0,247500.0,0,0,0,0,1,1,0,0,3,2.0,-4,1,20,39
5089779,0,0,0,0,247500.0,0,0,0,0,1,1,0,0,3,2.0,-4,1,20,39
5089782,0,0,0,0,247500.0,0,0,0,0,1,1,0,0,3,2.0,-4,1,20,39
5089784,0,0,0,0,247500.0,0,0,0,0,1,1,0,0,3,2.0,-4,1,20,39
5089786,1,1,0,0,112500.0,0,0,0,3,1,0,0,0,8,2.0,-4,1,3,43
5089787,1,1,0,0,126000.0,0,0,3,0,1,1,1,0,5,1.0,-4,1,3,59
5089789,1,1,0,0,126000.0,0,0,3,0,1,1,1,0,5,1.0,-4,1,3,59
5089791,1,1,0,0,126000.0,0,0,3,0,1,1,1,0,5,1.0,-4,1,3,59
5089792,1,1,0,0,126000.0,0,0,3,0,1,1,1,0,5,1.0,-4,1,3,59
5089793,1,1,0,0,126000.0,0,0,3,0,1,1,1,0,5,1.0,-4,1,3,59
5089796,1,1,0,0,126000.0,0,0,3,0,1,1,1,0,5,1.0,-4,1,3,59
5089797,1,1,0,0,126000.0,0,0,3,0,1,1,1,0,5,1.0,-4,1,3,59
5089798,1,1,0,0,126000.0,0,0,3,0,1,1,1,0,5,1.0,-4,1,3,59
5089799,1,1,0,0,126000.0,0,0,3,0,1,1,1,0,5,1.0,-4,1,3,59
5089802,1,1,0,0,126000.0,0,0,3,0,1,1,1,0,5,1.0,-4,1,3,59
5089808,1,1,1,1,202500.0,0,0,0,0,1,0,0,0,9,3.0,-4,1,9,33
5089810,1,1,1,1,202500.0,0,0,0,0,1,0,0,0,9,3.0,-4,1,9,33
5089811,1,1,1,1,202500.0,0,0,0,0,1,0,0,0,9,3.0,-4,1,9,33
5089812,1,1,1,1,202500.0,0,0,0,0,1,0,0,0,9,3.0,-4,1,9,33
5089814,1,1,1,1,202500.0,0,0,0,0,1,0,0,0,9,3.0,-4,1,9,33
5090780,1,1,1,1,202500.0,0,0,0,0,1,0,0,0,9,3.0,-4,1,9,33
5089819,0,0,0,1,270000.0,0,0,0,0,1,0,1,0,6,3.0,-4,1,2,34
5089820,1,1,1,1,157500.0,0,0,1,2,1,0,0,0,5,2.0,-4,1,3,30
5089821,1,1,1,1,157500.0,0,0,1,2,1,0,0,0,5,2.0,-4,1,3,30
5089843,1,1,0,1,225000.0,1,0,2,0,1,0,1,1,1,3.0,-4,1,5,45
5089844,1,1,0,1,225000.0,1,0,2,0,1,0,1,1,1,3.0,-4,1,5,45
5089845,1,1,0,1,225000.0,1,0,2,0,1,0,1,1,1,3.0,-4,1,5,45
5089846,1,1,0,1,225000.0,1,0,2,0,1,0,1,1,1,3.0,-4,1,5,45
5089847,1,1,0,1,225000.0,1,0,2,0,1,0,1,1,1,3.0,-4,1,5,45
5089848,1,1,0,1,225000.0,1,0,2,0,1,0,1,1,1,3.0,-4,1,5,45
5089849,1,1,0,1,225000.0,1,0,2,0,1,0,1,1,1,3.0,-4,1,5,45
5089857,1,0,1,1,108000.0,0,0,0,0,1,0,0,1,8,3.0,-4,1,0,43
5089858,1,0,1,1,108000.0,0,0,0,0,1,0,0,1,8,3.0,-4,1,0,43
5089887,1,1,0,0,157500.0,0,1,0,0,1,0,0,0,8,2.0,-4,1,4,29
5090886,1,1,0,0,157500.0,0,1,0,0,1,0,0,0,8,2.0,-4,1,4,29
5089888,0,1,0,0,67500.0,0,0,1,0,1,0,0,0,3,1.0,-4,1,4,46
5089903,0,1,1,0,225000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,3,36
5089904,0,1,1,0,225000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,3,36
5089905,0,1,1,0,225000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,3,36
5089908,0,1,1,0,225000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,3,36
5089909,0,1,1,0,225000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,3,36
5089910,0,1,1,0,225000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,3,36
5089926,0,1,0,0,180000.0,0,0,0,0,1,0,0,0,9,2.0,-4,1,9,54
5089930,0,0,1,0,157500.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,13,52
5089936,1,1,0,0,157500.0,2,1,1,0,1,0,0,0,4,1.0,-4,1,2,54
5089937,1,1,0,0,157500.0,2,1,1,0,1,0,0,0,4,1.0,-4,1,2,54
5089942,1,0,0,0,360000.0,2,1,0,0,1,0,0,1,4,2.0,-4,1,16,39
5089945,1,0,0,0,360000.0,2,1,0,0,1,0,0,1,4,2.0,-4,1,16,39
5089946,1,0,0,0,360000.0,2,1,0,0,1,0,0,1,4,2.0,-4,1,16,39
5089947,1,0,0,0,360000.0,2,1,0,0,1,0,0,1,4,2.0,-4,1,16,39
5090680,1,0,0,0,360000.0,2,1,0,0,1,0,0,1,4,2.0,-4,1,16,39
5089954,0,1,0,1,126000.0,1,0,2,0,1,0,0,0,1,3.0,-4,1,5,34
5089956,0,1,0,1,126000.0,1,0,2,0,1,0,0,0,1,3.0,-4,1,5,34
5089962,0,0,0,3,450000.0,0,0,2,0,1,0,0,1,9,5.0,-4,1,8,47
5089965,0,0,0,3,450000.0,0,0,2,0,1,0,0,1,9,5.0,-4,1,8,47
5089967,0,1,1,0,135000.0,0,0,1,0,1,0,0,0,11,1.0,-4,1,2,25
5089968,0,1,1,0,135000.0,0,0,1,0,1,0,0,0,11,1.0,-4,1,2,25
5089969,0,1,1,0,135000.0,0,0,1,0,1,0,0,0,11,1.0,-4,1,2,25
5089971,0,1,1,0,135000.0,0,0,1,0,1,0,0,0,11,1.0,-4,1,2,25
5089972,0,1,1,0,135000.0,0,0,1,0,1,0,0,0,11,1.0,-4,1,2,25
5089973,0,1,1,0,135000.0,0,0,1,0,1,0,0,0,11,1.0,-4,1,2,25
5089978,0,1,0,0,90000.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,30,60
5089979,0,1,0,0,90000.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,30,60
5090014,0,0,0,0,225000.0,0,2,0,0,1,0,0,0,3,2.0,-4,1,4,33
5090016,0,0,0,0,225000.0,0,2,0,0,1,0,0,0,3,2.0,-4,1,4,33
5090744,0,0,0,0,225000.0,0,2,0,0,1,0,0,0,3,2.0,-4,1,4,33
5090018,1,1,0,0,126000.0,0,1,0,0,1,0,1,1,7,2.0,-4,1,1,27
5090020,1,1,0,0,126000.0,0,1,0,0,1,0,1,1,7,2.0,-4,1,1,27
5090021,1,1,0,0,126000.0,0,1,0,0,1,0,1,1,7,2.0,-4,1,1,27
5090023,1,1,0,0,126000.0,0,1,0,0,1,0,1,1,7,2.0,-4,1,1,27
5090024,1,1,0,0,126000.0,0,1,0,0,1,0,1,1,7,2.0,-4,1,1,27
5090026,1,1,0,0,126000.0,0,1,0,0,1,0,1,1,7,2.0,-4,1,1,27
5090028,1,1,0,0,126000.0,0,1,0,0,1,0,1,1,7,2.0,-4,1,1,27
5090030,0,1,0,0,157500.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,2,35
5090031,0,1,0,0,157500.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,2,35
5090032,1,1,0,1,157500.0,0,0,2,0,1,0,0,0,8,3.0,-4,1,4,44
5090039,0,1,1,1,225000.0,0,1,0,0,1,0,0,0,7,3.0,-4,1,17,37
5090042,0,1,1,1,225000.0,0,1,0,0,1,0,0,0,7,3.0,-4,1,17,37
5090044,0,1,1,1,225000.0,0,1,0,0,1,0,0,0,7,3.0,-4,1,17,37
5090046,0,1,1,1,225000.0,0,1,0,0,1,0,0,0,7,3.0,-4,1,17,37
5090050,1,1,0,0,69372.0,0,0,0,0,1,1,1,0,3,2.0,-4,1,0,43
5090052,0,0,0,0,270000.0,1,1,0,0,1,0,0,0,1,2.0,-4,1,4,58
5090799,0,0,0,0,270000.0,1,1,0,0,1,0,0,0,1,2.0,-4,1,4,58
5090055,1,1,0,0,112500.0,0,0,0,0,1,0,0,0,2,2.0,-4,1,11,50
5090056,1,1,0,0,112500.0,0,0,0,0,1,0,0,0,2,2.0,-4,1,11,50
5090057,1,1,0,0,112500.0,0,0,0,0,1,0,0,0,2,2.0,-4,1,11,50
5090058,1,1,0,0,112500.0,0,0,0,0,1,0,0,0,2,2.0,-4,1,11,50
5090060,1,1,0,0,112500.0,0,0,0,0,1,0,0,0,2,2.0,-4,1,11,50
5090061,1,1,0,0,112500.0,0,0,0,0,1,0,0,0,2,2.0,-4,1,11,50
5090062,1,1,0,0,112500.0,0,0,0,0,1,0,0,0,2,2.0,-4,1,11,50
5090063,1,1,0,0,112500.0,0,0,0,0,1,0,0,0,2,2.0,-4,1,11,50
5090064,1,1,0,0,112500.0,0,0,0,0,1,0,0,0,2,2.0,-4,1,11,50
5090065,1,1,0,0,112500.0,0,0,0,0,1,0,0,0,2,2.0,-4,1,11,50
5090066,1,1,0,0,112500.0,0,0,0,0,1,0,0,0,2,2.0,-4,1,11,50
5090067,1,1,0,0,112500.0,0,0,0,0,1,0,0,0,2,2.0,-4,1,11,50
5090070,1,0,0,1,157500.0,0,0,2,0,1,0,0,0,9,3.0,-4,1,6,43
5090071,1,1,0,0,130500.0,0,0,4,0,1,0,0,0,0,1.0,-4,1,9,49
5090073,1,1,0,0,130500.0,0,0,4,0,1,0,0,0,0,1.0,-4,1,9,49
5090074,1,1,0,0,202500.0,1,1,4,0,1,0,0,0,1,1.0,-4,1,12,45
5090082,0,1,1,0,180000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,4,41
5090083,1,1,1,0,135000.0,1,0,1,0,1,1,1,0,1,1.0,-4,1,8,44
5090084,0,0,0,1,337500.0,1,1,0,0,1,0,0,0,1,3.0,-4,1,1,31
5090092,1,0,0,1,103500.0,0,0,3,0,1,0,0,1,3,2.0,-4,1,1,28
5090099,0,0,0,1,225000.0,0,1,3,0,1,0,0,0,9,2.0,-4,1,9,46
5090102,0,0,0,0,179100.0,1,0,0,5,1,0,0,0,1,2.0,-4,1,2,44
5090103,0,0,0,0,179100.0,1,0,0,5,1,0,0,0,1,2.0,-4,1,2,44
5090105,0,0,0,0,211500.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,4,58
5090108,1,1,0,0,252000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,3,57
5090109,0,1,0,0,180000.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,29,50
5090124,1,1,0,0,180000.0,0,1,0,0,1,0,0,0,7,2.0,-4,1,4,42
5090133,1,0,0,1,292500.0,1,0,0,0,1,0,0,1,1,3.0,-4,1,0,37
5090134,1,0,0,0,256500.0,2,1,0,0,1,0,0,0,4,2.0,-4,1,9,38
5090136,1,1,0,0,67500.0,1,0,1,0,1,0,0,0,1,1.0,-4,1,8,36
5113795,1,1,0,1,337500.0,0,0,0,0,1,0,0,1,7,3.0,-4,1,9,35
5113803,1,1,0,1,337500.0,0,0,0,0,1,0,0,1,7,3.0,-4,1,9,35
5113804,1,1,0,1,337500.0,0,0,0,0,1,0,0,1,7,3.0,-4,1,9,35
5113807,1,1,0,1,337500.0,0,0,0,0,1,0,0,1,7,3.0,-4,1,9,35
5113808,1,1,0,1,337500.0,0,0,0,0,1,0,0,1,7,3.0,-4,1,9,35
5113809,1,1,0,1,337500.0,0,0,0,0,1,0,0,1,7,3.0,-4,1,9,35
5113810,1,1,0,1,337500.0,0,0,0,0,1,0,0,1,7,3.0,-4,1,9,35
5090139,0,1,0,0,135000.0,1,1,0,0,1,0,0,1,1,2.0,-4,1,3,52
5090142,0,1,1,0,99000.0,0,0,0,0,1,1,0,0,8,2.0,-4,1,4,29
5090145,1,1,1,0,135000.0,2,0,0,0,1,1,0,0,4,2.0,-4,1,9,54
5090147,1,1,0,0,135000.0,0,0,0,0,1,0,0,1,3,2.0,-4,1,1,38
5113859,0,1,1,0,135000.0,0,0,0,0,1,1,0,0,10,2.0,-4,1,3,28
5113860,0,1,1,0,135000.0,0,0,0,0,1,1,0,0,10,2.0,-4,1,3,28
5113861,0,1,1,0,135000.0,0,0,0,0,1,1,0,0,10,2.0,-4,1,3,28
5113862,0,1,1,0,135000.0,0,0,0,0,1,1,0,0,10,2.0,-4,1,3,28
5113864,0,1,1,0,135000.0,0,0,0,0,1,1,0,0,10,2.0,-4,1,3,28
5113865,0,1,1,0,135000.0,0,0,0,0,1,1,0,0,10,2.0,-4,1,3,28
5090162,1,0,1,0,135000.0,0,0,0,0,1,0,0,0,9,2.0,-4,1,10,34
5114023,1,0,1,0,135000.0,0,0,0,0,1,0,0,0,9,2.0,-4,1,10,34
5114024,1,0,1,0,135000.0,0,0,0,0,1,0,0,0,9,2.0,-4,1,10,34
5114025,1,0,1,0,135000.0,0,0,0,0,1,0,0,0,9,2.0,-4,1,10,34
5114129,1,1,1,0,135000.0,2,0,0,0,1,0,0,0,4,2.0,-4,1,10,57
5114130,1,1,1,0,135000.0,2,0,0,0,1,0,0,0,4,2.0,-4,1,10,57
5114131,1,1,1,0,135000.0,2,0,0,0,1,0,0,0,4,2.0,-4,1,10,57
5114134,1,1,1,0,135000.0,2,0,0,0,1,0,0,0,4,2.0,-4,1,10,57
5114135,1,1,1,0,135000.0,2,0,0,0,1,0,0,0,4,2.0,-4,1,10,57
5114137,1,1,1,0,135000.0,2,0,0,0,1,0,0,0,4,2.0,-4,1,10,57
5090167,1,1,0,1,225000.0,0,1,1,0,1,0,0,0,8,2.0,-4,1,1,29
5090169,1,0,0,0,211500.0,0,1,0,0,1,0,0,0,2,2.0,-4,1,7,28
5090173,1,1,0,0,333000.0,0,0,2,0,1,0,1,1,7,2.0,-4,1,1,53
5090178,1,0,0,0,112500.0,0,0,0,0,1,0,0,0,8,2.0,-4,1,1,40
5090180,0,0,0,0,378000.0,1,0,3,0,1,0,1,0,1,1.0,-4,1,7,50
5090181,1,1,0,0,360000.0,0,0,4,0,1,0,1,0,8,1.0,-4,1,20,56
5090188,1,1,1,1,157500.0,0,0,3,0,1,0,0,0,14,2.0,-4,1,3,33
5090189,1,1,0,0,193500.0,0,1,0,0,1,1,1,0,7,2.0,-4,1,1,64
5090190,1,0,1,0,121500.0,2,1,0,0,1,0,1,0,4,2.0,-4,1,13,54
5090195,0,0,1,0,90000.0,0,0,1,3,1,0,1,0,6,1.0,-4,1,1,27
5090196,0,0,0,0,135000.0,0,0,0,0,1,1,1,0,6,2.0,-4,1,2,59
5090197,1,1,0,0,112500.0,0,1,0,0,1,0,0,0,7,2.0,-4,1,2,29
5114342,0,0,1,0,180000.0,1,0,0,2,1,1,0,0,1,2.0,-4,1,8,26
5114343,0,0,1,0,180000.0,1,0,0,2,1,1,0,0,1,2.0,-4,1,8,26
5114345,0,0,1,0,180000.0,1,0,0,2,1,1,0,0,1,2.0,-4,1,8,26
5114348,0,0,1,0,180000.0,1,0,0,2,1,1,0,0,1,2.0,-4,1,8,26
5114351,0,0,1,0,180000.0,1,0,0,2,1,1,0,0,1,2.0,-4,1,8,26
5114352,0,0,1,0,180000.0,1,0,0,2,1,1,0,0,1,2.0,-4,1,8,26
5114355,0,0,1,0,180000.0,1,0,0,2,1,1,0,0,1,2.0,-4,1,8,26
5114403,1,1,1,0,157500.0,2,1,0,0,1,1,1,0,4,2.0,-4,1,2,31
5114410,1,1,1,0,157500.0,2,1,0,0,1,1,1,0,4,2.0,-4,1,2,31
5114411,1,1,1,0,157500.0,2,1,0,0,1,1,1,0,4,2.0,-4,1,2,31
5090203,0,1,0,1,119250.0,1,0,0,0,1,1,1,0,1,3.0,-4,1,0,25
5090205,1,1,0,0,135000.0,1,0,0,0,1,0,0,0,1,2.0,-4,1,0,45
5090206,1,1,0,1,238500.0,0,0,0,0,1,0,0,0,7,3.0,-4,1,10,33
5090209,1,1,0,0,247500.0,1,1,1,0,1,0,0,0,1,1.0,-4,1,4,40
5090213,1,0,0,1,225000.0,0,0,3,0,1,0,1,1,8,2.0,-4,1,10,39
5090216,0,0,0,0,135000.0,0,0,0,0,1,0,0,0,3,2.0,-4,1,0,29
5090224,1,1,1,0,112500.0,0,0,0,0,1,1,0,0,12,2.0,-4,1,6,31
5090225,0,0,1,0,135000.0,0,0,1,1,1,1,1,0,9,1.0,-4,1,2,28
5090226,1,0,0,1,90000.0,0,0,0,0,1,0,1,0,11,3.0,-4,1,3,33
5090227,1,1,0,0,157500.0,0,1,0,0,1,0,0,1,19,2.0,-4,1,4,29
5090229,1,1,1,0,135000.0,1,0,0,0,1,0,1,0,1,2.0,-4,1,2,30
5090232,1,1,0,0,135000.0,0,0,4,0,1,0,0,0,10,1.0,-4,1,25,60
5090238,1,1,0,2,135000.0,0,1,0,0,1,1,1,1,3,4.0,-4,1,0,40
5090247,1,0,0,1,189000.0,1,0,0,0,1,0,0,0,1,3.0,-4,1,13,51
5090250,0,0,0,0,315000.0,1,1,0,0,1,1,1,0,1,2.0,-4,1,10,40
5090253,1,1,1,0,135000.0,0,0,0,0,1,0,0,0,7,2.0,-4,1,8,33
5090257,0,0,0,0,157500.0,1,0,0,0,1,0,1,0,1,2.0,-4,1,7,33
5090263,1,1,0,0,81000.0,0,0,2,0,1,0,1,1,3,2.0,-4,1,13,49
5090265,1,0,1,0,135000.0,1,1,0,0,1,0,0,0,1,2.0,-4,1,33,54
5090270,0,0,0,2,157500.0,1,0,0,0,1,0,0,0,1,4.0,-4,1,0,29
5114568,0,0,0,2,157500.0,1,0,0,0,1,0,0,0,1,4.0,-4,1,0,29
